book_id,isbn,title,author_id,author_name,genre,publication_year,price,pages,format,in_stock,publisher
221,978-4-4357-1320-6,Silent Saga Beyond Time,1813,John Lee,Romance,1997,20.73,750,eBook,True,Hachette
222,978-6-7723-7708-8,The Echo Beyond Time,1465,Jessica Garcia,Thriller,2011,37.94,405,Paperback,False,Hachette
223,978-0-1633-4557-0,First Dream Before Dawn,149,Mason Wilson,Romance,1991,5.23,225,Hardcover,True,Hachette
224,978-6-2819-5339-2,Last Tale,486,William Hernandez,Romance,2016,13.64,231,Hardcover,True,Penguin Random House
225,978-8-7999-9944-9,Broken Vision of Tomorrow,1721,Mary Rodriguez,Self-Help,1992,8.36,400,Paperback,True,Hachette
226,978-1-9430-9419-8,First Memory at Sunrise,1882,Sarah Taylor,Thriller,2001,9.58,169,Paperback,True,Independent Press
227,978-3-3989-5292-8,An Light,1196,Barbara Davis,Fantasy,2001,16.22,351,Paperback,True,Macmillan
228,978-5-7516-7033-5,An Journey of the Dawn,85,Oliver Anderson,Fiction,2003,10.15,200,eBook,True,HarperCollins
229,978-0-7206-7357-7,A Dream Beyond Time,167,Mason Moore,Fantasy,1994,4.24,280,eBook,False,HarperCollins
230,978-4-4604-1983-9,Modern Mystery,876,Isabella Lopez,Self-Help,2012,22.52,264,Hardcover,False,Hachette
231,978-4-2441-1020-3,Forgotten Vision of Yesterday,1581,William Hernandez,Fiction,2019,7.87,371,Hardcover,True,Penguin Random House
232,978-8-3874-6070-6,Lost Saga in the Light,1342,Elizabeth Garcia,Mystery,2000,7.82,659,eBook,True,Simon & Schuster
233,978-0-7443-9778-6,Forgotten Echo of Tomorrow,155,Mary Thompson,Fiction,2011,6.4,535,Paperback,True,Independent Press
234,978-1-4911-7716-8,First Memory Beyond Time,785,Jennifer Miller,Fiction,2013,9.05,249,Paperback,True,Penguin Random House
235,978-6-5309-7213-4,An Quest at Sunrise,551,Mia Williams,Mystery,1997,4.32,197,Paperback,True,Hachette
236,978-2-6491-1393-5,A Light,958,Thomas Miller,Fiction,1991,31.58,282,Paperback,True,Hachette
237,978-7-1401-5538-0,Silent Tale,1067,Mia Hernandez,Fiction,2004,12.27,329,eBook,True,Hachette
238,978-2-7995-9949-2,Forgotten Legend,1423,Joseph Clark,History,2022,11.33,364,eBook,True,Simon & Schuster
239,978-0-2964-5905-2,Last Quest at Sunrise,1930,Richard Lopez,Mystery,2004,6.53,582,Hardcover,True,Macmillan
240,978-0-1083-9060-2,Bright Legend of the Night,1986,Barbara Martinez,Fiction,2020,9.21,272,eBook,True,Hachette
241,978-3-6851-7368-7,Secret Legend of Tomorrow,131,Patricia Davis,Self-Help,2013,10.6,331,eBook,True,Macmillan
242,978-5-2652-1271-8,Hidden Vision,5,Liam Brown,Mystery,2003,8.32,375,eBook,False,HarperCollins
243,978-6-2375-4469-3,Last Tale in the Light,1965,Ava Thompson,Thriller,2007,8.66,309,Paperback,True,Penguin Random House
244,978-2-9731-6559-4,Silent Tale in the Dark,777,Ava Lee,Science Fiction,1992,15.97,332,Paperback,True,Simon & Schuster
245,978-5-8677-3241-9,Broken Vision,855,Michael Jackson,History,2009,8.23,437,Paperback,True,Independent Press
246,978-1-6377-3071-7,Broken Journey of the Night,1982,Patricia Martinez,Fantasy,2013,26.03,169,Audiobook,True,Simon & Schuster
247,978-6-1723-6096-3,Last Memory,127,Elizabeth Gonzalez,Mystery,2013,6.83,394,Paperback,True,Simon & Schuster
248,978-4-8093-4259-2,Lost Quest Under Stars,375,Jessica Anderson,Technology,2013,18.88,357,Paperback,True,Penguin Random House
249,978-6-9497-6910-8,Dark Echo Beyond Time,35,Oliver Lopez,Fiction,1997,7.5,296,Paperback,True,Independent Press
250,978-4-3582-3268-1,First Echo in the Light,1682,Thomas Martinez,Science Fiction,1994,20.77,720,Paperback,True,Penguin Random House
251,978-6-3631-9537-8,An Light in the Dark,1364,Ava Miller,Mystery,1994,11.3,561,Hardcover,False,Independent Press
252,978-7-8376-8995-2,An Memory at Midnight,124,Sarah Clark,Fantasy,2008,5.13,551,eBook,True,Hachette
253,978-8-7952-2170-2,Dark Echo of the Dawn,934,Jessica Davis,Mystery,2008,6.69,408,Hardcover,True,Penguin Random House
254,978-2-7126-2330-0,Last Shadow in the Light,851,Robert Lewis,Fiction,1997,18.4,660,Hardcover,True,Independent Press
255,978-3-4751-5460-4,Hidden Echo Before Dawn,1871,Mason Lee,Mystery,2017,22.91,444,Paperback,True,Hachette
256,978-3-6106-7881-4,Forgotten Light Under Stars,871,Mary Jones,Non-Fiction,2020,26.08,628,eBook,True,Penguin Random House
257,978-0-1507-8143-1,Last Quest Before Dawn,1911,Richard Hernandez,Mystery,2021,15.18,476,eBook,False,HarperCollins
258,978-7-1603-3255-3,Last Quest,539,Robert Rodriguez,Mystery,2005,6.29,727,Audiobook,True,Hachette
259,978-8-1278-9272-6,An Echo in the Dark,875,Jessica Anderson,History,2015,15.69,320,eBook,True,Independent Press
260,978-7-5026-2085-8,A Tale,1872,Robert Harris,Fiction,2014,24.45,604,Paperback,True,Penguin Random House
261,978-9-7993-3010-8,An Echo at Sunrise,861,Robert Jones,Fantasy,1997,13.49,448,Hardcover,True,HarperCollins
262,978-4-4082-9140-1,Modern Journey,837,Joseph Anderson,Mystery,1990,4.14,700,Paperback,True,Independent Press
263,978-6-1957-2110-3,Modern Legend at Midnight,1462,Emma Jackson,Biography,2003,16.63,363,Hardcover,True,Penguin Random House
264,978-4-4868-7272-2,Silent Dream,1143,Jennifer Robinson,Mystery,2016,5.45,163,Hardcover,True,Penguin Random House
265,978-6-3241-5856-6,An Dream of the Night,381,Ava Davis,Science Fiction,2021,5.46,424,eBook,True,Hachette
266,978-4-1942-5772-4,Dark Tale,281,Elizabeth Robinson,Science Fiction,1996,13.48,793,Paperback,False,Hachette
267,978-3-9401-1218-7,Bright Vision,1914,David Anderson,History,1992,6.09,784,Audiobook,True,Independent Press
268,978-1-7529-5002-7,Lost Legend in the Light,551,Mia Williams,Mystery,2005,6.18,358,eBook,True,Macmillan
269,978-6-1574-7368-3,Last Tale Under Stars,253,Mary Robinson,History,1998,15.36,255,eBook,True,Hachette
270,978-1-3892-6421-0,Lost Quest,215,Emma Brown,Biography,2022,13.4,456,Paperback,True,Penguin Random House
271,978-4-5811-9286-6,Modern Echo in the Light,1124,Mason Garcia,Science Fiction,2007,10.5,396,eBook,True,Hachette
272,978-2-5910-6997-6,Ancient Tale in the Dark,985,Elizabeth Miller,Fiction,2009,6.49,253,eBook,True,Independent Press
273,978-0-3703-9235-3,A Story in the Dark,1197,Emma Wilson,Mystery,1993,7.45,387,Paperback,True,Independent Press
274,978-5-8221-1285-7,Bright Tale Under Stars,726,James Johnson,Non-Fiction,2018,13.09,363,Paperback,True,Independent Press
275,978-6-8358-4061-6,Modern Tale,822,Jessica Brown,Romance,2009,27.23,418,Paperback,True,HarperCollins
276,978-0-9747-4154-2,Silent Journey of Tomorrow,335,Mason Lewis,Non-Fiction,2016,20.47,770,eBook,True,Hachette
277,978-1-7597-1399-7,Hidden Dream of the Night,17,Joseph Jackson,Fiction,2001,4.42,449,eBook,True,Independent Press
278,978-9-3229-4728-3,Last Tale in the Dark,437,Isabella Lee,Romance,2008,21.25,769,Audiobook,True,Macmillan
279,978-2-6881-9190-8,Secret Shadow at Sunrise,219,Barbara Williams,Thriller,2006,21.79,493,eBook,False,Independent Press
280,978-8-9995-1257-2,Broken Journey,1965,Ava Thompson,Biography,2005,9.31,195,Hardcover,True,Simon & Schuster
281,978-2-9040-3817-2,Dark Dream,1577,David Davis,Science Fiction,2020,16.23,189,Paperback,True,Hachette
282,978-7-6831-6347-4,Last Dream in the Light,1570,Oliver Lee,Mystery,1990,6.71,436,Hardcover,True,Hachette
283,978-9-8473-9568-8,An Echo Under Stars,741,Ava Rodriguez,Science Fiction,2002,5.33,476,eBook,True,Hachette
284,978-8-8686-1664-4,A Chronicles of the Night,667,Joseph Moore,Thriller,2005,31.3,732,eBook,True,Independent Press
285,978-0-4530-8141-9,Silent Saga of the Night,1161,Barbara Davis,Fantasy,2018,11.83,759,Paperback,True,Independent Press
286,978-4-2024-3720-2,Modern Light,1735,Linda White,Fantasy,2021,24.36,472,eBook,True,HarperCollins
287,978-7-1569-7276-2,Secret Echo in the Dark,1941,Mia Lewis,Non-Fiction,1999,12.05,287,Paperback,True,Macmillan
288,978-6-1209-8288-1,Hidden Story,1972,Liam Taylor,Romance,2016,19.25,546,Hardcover,True,Simon & Schuster
289,978-8-9862-3051-0,Last Echo of Yesterday,1153,William Anderson,Non-Fiction,1996,11.54,787,Hardcover,True,Macmillan
290,978-3-5575-8829-6,Modern Quest at Sunrise,239,Jessica Rodriguez,Self-Help,2001,21.05,301,Hardcover,True,Hachette
291,978-5-1899-4636-5,Forgotten Journey at Midnight,460,Mia Lee,Thriller,2003,23.86,730,Paperback,True,Penguin Random House
292,978-1-7866-1814-0,Lost Saga,1787,Oliver Lee,Biography,2006,8.75,170,Paperback,True,Simon & Schuster
293,978-3-7836-6343-6,Broken Echo of the Night,782,Robert Williams,Fiction,2008,7.86,741,Hardcover,True,HarperCollins
294,978-5-7220-1580-4,Hidden Legend,700,David Brown,Thriller,2009,5.86,695,Hardcover,True,Hachette
295,978-7-8172-6460-9,Last Mystery,1393,Oliver Wilson,Biography,2012,4.69,479,eBook,True,Simon & Schuster
296,978-1-7154-3460-0,An Memory,1969,Patricia Smith,Science Fiction,2008,28.39,491,eBook,True,Penguin Random House
297,978-0-6670-2691-6,Modern Mystery in the Light,57,Noah Hernandez,Technology,2002,4.44,347,Audiobook,True,Independent Press
298,978-3-9991-9650-3,Last Tale of the Dawn,249,Susan Moore,Mystery,2006,7.94,595,Paperback,True,HarperCollins
299,978-4-8306-6032-2,An Chronicles of Yesterday,1640,Mary Martinez,Fiction,2023,14.93,471,eBook,True,HarperCollins
300,978-5-8484-5754-0,Modern Legend Beyond Time,91,William Clark,Mystery,2022,20.68,660,Hardcover,True,Macmillan
301,978-3-8232-4395-2,Lost Shadow,169,Ava Moore,Fantasy,2023,6.27,530,Paperback,True,Penguin Random House
302,978-4-8413-7957-9,Secret Story of Tomorrow,1179,Liam Martin,Romance,2010,13.85,517,Audiobook,True,Simon & Schuster
303,978-6-5957-4682-2,First Journey,1836,Isabella Robinson,Thriller,2019,11.49,557,Paperback,True,Penguin Random House
304,978-6-8180-4638-5,Modern Vision of the Dawn,170,Mia Smith,History,2002,7.67,554,eBook,True,HarperCollins
305,978-1-6321-9929-7,Hidden Tale of the Night,1001,John Hernandez,Fiction,1992,4.19,394,Paperback,True,Penguin Random House
306,978-3-1580-6391-0,Ancient Tale of the Night,1734,Isabella Thomas,Fiction,2021,7.34,618,Paperback,False,Penguin Random House
307,978-0-8186-6620-2,Bright Tale,1035,Jessica Anderson,Non-Fiction,2016,5.28,458,Paperback,True,Macmillan
308,978-4-5805-4977-8,Ancient Saga,1858,Mason Anderson,Mystery,2001,16.05,593,Paperback,False,Simon & Schuster
309,978-2-9566-1491-1,Modern Mystery in the Light,980,Thomas Thompson,Biography,2000,26.78,451,Paperback,True,Macmillan
310,978-9-2543-2217-0,Dark Mystery Beyond Time,327,Elizabeth Martinez,Mystery,2015,12.24,487,Paperback,True,Penguin Random House
311,978-6-4838-5419-9,Secret Mystery of the Dawn,632,Isabella Moore,Biography,1997,5.85,682,Paperback,True,Independent Press
312,978-6-4573-2489-2,First Mystery of Yesterday,576,Sarah Williams,Mystery,1990,5.74,451,eBook,True,Simon & Schuster
313,978-9-3040-7150-8,Silent Shadow,650,Jessica Brown,Fiction,2017,12.15,599,Paperback,True,Macmillan
314,978-0-7818-8199-8,Bright Memory,911,David Wilson,Mystery,2021,13.24,467,eBook,True,Hachette
315,978-9-5385-2034-5,Ancient Shadow Under Stars,1720,Mia Miller,Fiction,2007,26.5,569,Audiobook,True,Penguin Random House
316,978-6-8946-7153-0,The Shadow Through Time,750,Susan White,Fiction,2016,11.42,416,Paperback,True,Penguin Random House
317,978-7-9962-7601-2,Lost Light at Midnight,833,Jessica Martin,Fiction,2009,18.81,211,eBook,True,Simon & Schuster
318,978-8-6704-9281-3,An Journey Through Time,1751,Susan Johnson,Fiction,2009,22.33,267,Audiobook,True,Independent Press
319,978-6-4156-8721-8,Bright Legend Under Stars,1524,Linda Davis,Fiction,1992,14.84,390,Audiobook,True,Penguin Random House
320,978-2-4194-7005-0,Bright Quest at Sunrise,1580,Joseph Clark,Biography,1990,35.25,250,Audiobook,True,Independent Press
321,978-8-3709-3547-2,Broken Light at Midnight,1348,Ava Moore,Mystery,1997,5.22,537,eBook,True,Independent Press
322,978-1-2656-3384-6,Bright Light of Yesterday,1825,Thomas Johnson,Fiction,2012,8.21,192,Paperback,True,Macmillan
323,978-0-2069-5798-8,Dark Memory in the Dark,715,Jessica Moore,Self-Help,2018,7.74,341,Hardcover,True,Hachette
324,978-2-7742-5745-1,Hidden Vision,1826,Linda Miller,Fantasy,1997,11.09,356,Hardcover,True,Macmillan
325,978-5-6649-9328-4,The Saga Before Dawn,550,Jessica Brown,Fiction,1995,6.81,224,Paperback,True,HarperCollins
326,978-4-9022-7524-3,Last Story of the Dawn,1850,Patricia Wilson,Fiction,1991,27.67,715,Hardcover,True,Penguin Random House
327,978-0-9216-5305-0,A Light at Sunrise,679,Emma Jackson,Romance,2004,16.25,799,Audiobook,True,Independent Press
328,978-5-5979-9226-5,A Memory at Midnight,1040,Ava Martin,Mystery,2016,10.2,409,eBook,True,Penguin Random House
329,978-1-5842-2551-9,A Tale,523,Patricia Harris,History,2018,9.93,332,Paperback,True,Independent Press
330,978-0-5701-2411-4,Bright Tale Before Dawn,504,Susan Thomas,Thriller,2000,4.81,536,Hardcover,True,Penguin Random House
331,978-4-3193-2570-2,An Echo of Tomorrow,508,Sophia Thomas,Technology,2018,11.03,589,Hardcover,True,Simon & Schuster
332,978-9-8162-2245-8,Modern Story Beyond Time,973,Susan Rodriguez,Mystery,2022,14.67,405,Audiobook,True,Independent Press
333,978-1-5590-6922-4,Broken Memory of Tomorrow,700,David Brown,Science Fiction,2015,11.9,364,Paperback,True,Penguin Random House
334,978-4-9313-6449-1,Modern Dream,1488,Joseph Moore,Romance,2021,9.57,279,Audiobook,True,HarperCollins
335,978-8-6794-9743-5,Forgotten Chronicles at Sunrise,1935,Sarah Smith,Fiction,2015,29.19,361,eBook,True,Simon & Schuster
336,978-0-4659-9771-8,A Story,1996,Sophia Brown,Thriller,2011,8.44,421,eBook,True,Simon & Schuster
337,978-5-3118-5444-4,Lost Legend Before Dawn,661,Robert Thomas,Thriller,1995,7.11,349,Paperback,True,Simon & Schuster
338,978-6-4411-6899-7,Secret Echo,588,Emma Thompson,Fantasy,1996,20.33,291,Paperback,True,Macmillan
339,978-6-6367-7045-7,Modern Memory,927,Isabella Wilson,Fiction,1996,6.41,769,Audiobook,True,HarperCollins
340,978-1-7037-9698-3,Secret Vision of Tomorrow,898,Elizabeth Anderson,Fantasy,2012,7.66,727,Paperback,True,HarperCollins
341,978-7-2403-4046-5,Forgotten Quest Before Dawn,874,Liam Williams,Mystery,1997,6.81,472,Paperback,True,Hachette
342,978-1-1331-3688-3,An Quest Beyond Time,1831,Sarah Jackson,History,2010,9.79,607,Hardcover,True,Simon & Schuster
343,978-4-8627-6211-9,Broken Dream Through Time,964,Emma Martin,Fiction,2009,9.93,380,eBook,True,HarperCollins
344,978-7-7541-6652-9,Last Light Beyond Time,1793,James Smith,Thriller,1997,4.32,634,Paperback,False,Macmillan
345,978-7-4203-6339-0,Bright Dream in the Light,1502,Jessica Hernandez,Science Fiction,2017,19.44,400,Hardcover,True,Penguin Random House
346,978-8-9507-8609-9,Modern Saga,540,Mary Johnson,Fiction,1999,24.76,310,Paperback,True,Independent Press
347,978-5-6069-1806-3,Ancient Journey Under Stars,1611,Barbara Williams,Fiction,1999,7.35,587,eBook,False,Simon & Schuster
348,978-8-3948-7474-1,Secret Vision at Sunrise,251,John White,Fiction,1992,7.23,566,eBook,True,Penguin Random House
349,978-8-7978-4131-5,Secret Journey Before Dawn,1227,Joseph Johnson,Fiction,2008,9.56,456,Paperback,True,Simon & Schuster
350,978-9-7089-4532-1,Modern Legend of the Night,706,John Thomas,Fiction,2017,9.37,711,Paperback,False,Hachette
351,978-7-4476-8213-5,Ancient Shadow,337,Noah Williams,History,1992,13.45,533,eBook,True,Penguin Random House
352,978-4-2192-3183-7,An Saga Before Dawn,989,Patricia Smith,Fiction,2017,9.11,737,Audiobook,True,Macmillan
353,978-4-6452-4835-3,A Memory,940,Susan Moore,Non-Fiction,2008,10.08,680,eBook,True,Macmillan
354,978-7-6536-4176-4,Hidden Tale of Tomorrow,228,Sarah Martinez,Biography,2016,13.92,772,Paperback,True,Hachette
355,978-9-6341-4133-1,Modern Legend Beyond Time,1613,Mary Robinson,Romance,2010,20.42,248,eBook,True,HarperCollins
356,978-9-1114-6051-4,Last Memory at Sunrise,12,Oliver Smith,Mystery,2000,4.39,328,Paperback,True,Macmillan
357,978-0-1358-5400-0,Last Chronicles in the Light,18,William Lewis,Romance,1997,10.55,325,Hardcover,True,Penguin Random House
358,978-7-2167-4052-1,Secret Dream,557,Emma Martinez,Technology,2001,4.42,751,Paperback,True,Penguin Random House
359,978-0-6199-3885-2,Lost Shadow at Midnight,1474,James Anderson,Mystery,2013,13.27,220,Paperback,True,Hachette
360,978-2-7083-3124-7,A Memory at Sunrise,322,Noah Harris,Fiction,2012,10.06,409,eBook,True,Hachette
361,978-9-5262-3014-5,Forgotten Saga at Midnight,320,Michael Wilson,Thriller,2018,5.7,496,eBook,True,HarperCollins
362,978-8-3265-8542-0,Last Story in the Light,233,Robert Rodriguez,History,1993,32.1,334,Audiobook,True,Penguin Random House
363,978-2-2669-7650-0,Broken Chronicles,115,Liam Thomas,Thriller,2003,22.91,230,Hardcover,True,Simon & Schuster
364,978-2-5364-8170-6,Ancient Quest Before Dawn,1343,Jennifer Hernandez,Mystery,1992,21.2,290,Paperback,True,Independent Press
365,978-2-6840-6534-1,Secret Chronicles of Yesterday,113,Linda Jackson,Biography,2006,12.08,462,eBook,True,Penguin Random House
366,978-9-7651-2736-4,Dark Shadow,83,Oliver Williams,Fiction,2012,7.29,758,Paperback,True,Simon & Schuster
367,978-3-9336-3454-9,Modern Memory in the Dark,1710,Joseph Johnson,Mystery,1990,20.09,479,Audiobook,True,Hachette
368,978-9-7368-6478-3,Secret Light of Tomorrow,613,James Clark,Fiction,1992,18.6,300,Hardcover,True,HarperCollins
369,978-5-8043-2146-1,Broken Vision Through Time,1989,Thomas Thomas,Science Fiction,2020,17.72,510,Paperback,True,Independent Press
370,978-8-2683-8075-1,Bright Quest of the Dawn,1111,Robert Williams,Mystery,1996,6.52,455,Paperback,True,HarperCollins
371,978-9-7231-3595-4,Broken Legend of the Dawn,19,James Clark,Thriller,1999,18.68,633,eBook,True,Macmillan
372,978-8-5491-2609-8,Dark Vision,1575,Patricia Garcia,Science Fiction,1999,7.83,767,eBook,True,Simon & Schuster
373,978-1-4503-1183-8,Lost Shadow Under Stars,1107,Jennifer Miller,Technology,2014,8.68,736,eBook,True,Independent Press
374,978-2-4471-5824-9,Silent Chronicles Before Dawn,1456,Elizabeth Lewis,Fantasy,1992,16.25,798,eBook,True,Independent Press
375,978-7-1418-9978-0,First Mystery Before Dawn,589,Mason Miller,Non-Fiction,1992,12.57,660,Paperback,True,Penguin Random House
376,978-1-9859-7464-3,The Saga Beyond Time,1492,Noah Lee,Mystery,2007,4.57,637,Hardcover,True,Hachette
377,978-8-7858-5628-4,First Memory of the Night,917,John Williams,Non-Fiction,2004,12.0,785,Hardcover,True,Independent Press
378,978-3-1281-9329-0,Secret Echo of the Night,1717,John Anderson,Thriller,2003,21.86,241,eBook,True,Penguin Random House
379,978-6-3197-6150-8,Ancient Quest in the Light,725,Sophia Martinez,Mystery,2006,19.37,649,Paperback,True,Hachette
380,978-9-5471-5022-2,Lost Quest,521,William Martinez,Romance,1996,18.6,379,eBook,False,Independent Press
381,978-4-3319-6923-4,Bright Legend,1184,Mary Davis,Non-Fiction,2000,5.52,598,Paperback,True,Simon & Schuster
382,978-8-2057-2003-7,Last Memory,84,Richard Gonzalez,Fantasy,2000,35.34,636,eBook,True,HarperCollins
383,978-3-8189-5371-4,Ancient Vision Through Time,865,James Jones,Romance,2017,10.99,425,eBook,True,Hachette
384,978-4-4652-5471-3,Secret Saga in the Light,1754,James Rodriguez,Non-Fiction,2022,6.69,659,eBook,True,Independent Press
385,978-8-2427-7298-3,First Dream,111,Mason Martinez,Science Fiction,2014,47.49,451,eBook,True,HarperCollins
386,978-5-9714-6507-0,Ancient Vision in the Dark,1391,Patricia Johnson,Fiction,2018,7.53,778,Hardcover,True,Independent Press
387,978-6-5664-1714-5,Modern Mystery Through Time,105,Jennifer Moore,Mystery,2010,12.82,157,Paperback,False,Independent Press
388,978-3-2546-3076-5,An Saga,697,Robert Thomas,Non-Fiction,2011,11.39,194,Paperback,False,Hachette
389,978-0-2646-9332-0,Hidden Vision of Yesterday,1442,David Martin,Biography,2023,10.25,681,eBook,True,Simon & Schuster
390,978-5-1658-7568-8,Ancient Quest Under Stars,1135,Mason Thomas,Mystery,2015,14.45,222,Hardcover,True,Independent Press
391,978-3-2368-3603-5,Secret Echo at Midnight,1518,Michael Robinson,Self-Help,2016,12.85,251,eBook,True,Simon & Schuster
392,978-8-1751-5827-1,Lost Memory,1275,Mary Jones,Mystery,2004,10.22,648,Paperback,True,Penguin Random House
393,978-5-5436-5716-1,The Legend of the Night,1588,Patricia Anderson,Romance,1996,6.71,374,Paperback,True,Penguin Random House
394,978-5-6273-9775-4,Dark Tale of the Night,1662,Linda Davis,Science Fiction,1994,13.06,326,Paperback,True,Simon & Schuster
